,0
24028,37420_left
24029,37420_right
24030,37422_left
24031,37422_right
24032,37426_left
24033,37426_right
24034,37427_left
24035,37427_right
24036,37428_left
24037,37428_right
24038,3742_left
24039,3742_right
24040,37431_left
24041,37431_right
24042,37438_left
24043,37438_right
24044,3743_left
24045,3743_right
24046,37441_left
24047,37441_right
24048,37442_left
24049,37442_right
24050,37446_left
24051,37446_right
24052,37448_left
24053,37448_right
24054,37449_left
24055,37449_right
24056,3744_left
24057,3744_right
24058,37450_left
24059,37450_right
24060,37451_left
24061,37451_right
24062,37453_left
24063,37453_right
24064,37454_left
24065,37454_right
24066,37456_left
24067,37456_right
24068,37457_left
24069,37457_right
24070,37458_left
24071,37458_right
24072,37459_left
24073,37459_right
24074,37460_left
24075,37460_right
24076,37463_left
24077,37463_right
24078,37469_left
24079,37469_right
24080,37471_left
24081,37471_right
24082,37477_left
24083,37477_right
24084,37478_left
24085,37478_right
24086,37483_left
24087,37483_right
24088,37484_left
24089,37484_right
24090,37488_left
24091,37488_right
24092,37489_left
24093,37489_right
24094,3748_left
24095,3748_right
24096,37493_left
24097,37493_right
24098,37494_left
24099,37494_right
24100,37496_left
24101,37496_right
24102,3749_left
24103,3749_right
24104,374_left
24105,374_right
24106,37500_left
24107,37500_right
24108,37501_left
24109,37501_right
24110,37508_left
24111,37508_right
24112,37509_left
24113,37509_right
24114,3750_left
24115,3750_right
24116,37511_left
24117,37511_right
24118,37515_left
24119,37515_right
24120,37516_left
24121,37516_right
24122,37519_left
24123,37519_right
24124,37522_left
24125,37522_right
24126,37524_left
24127,37524_right
24128,37528_left
24129,37528_right
24130,37529_left
24131,37529_right
24132,3752_left
24133,3752_right
24134,37530_left
24135,37530_right
24136,37532_left
24137,37532_right
24138,37539_left
24139,37539_right
24140,37543_left
24141,37543_right
24142,37546_left
24143,37546_right
24144,37548_left
24145,37548_right
24146,3754_left
24147,3754_right
24148,37551_left
24149,37551_right
24150,37553_left
24151,37553_right
24152,37554_left
24153,37554_right
24154,37555_left
24155,37555_right
24156,37556_left
24157,37556_right
24158,37557_left
24159,37557_right
24160,3755_left
24161,3755_right
24162,37560_left
24163,37560_right
24164,37562_left
24165,37562_right
24166,37564_left
24167,37564_right
24168,37568_left
24169,37568_right
24170,37569_left
24171,37569_right
24172,37571_left
24173,37571_right
24174,37573_left
24175,37573_right
24176,37575_left
24177,37575_right
24178,37579_left
24179,37579_right
24180,3757_left
24181,3757_right
24182,37580_left
24183,37580_right
24184,37582_left
24185,37582_right
24186,37583_left
24187,37583_right
24188,37584_left
24189,37584_right
24190,37586_left
24191,37586_right
24192,37587_left
24193,37587_right
24194,37588_left
24195,37588_right
24196,3758_left
24197,3758_right
24198,37590_left
24199,37590_right
24200,37591_left
24201,37591_right
24202,37592_left
24203,37592_right
24204,37593_left
24205,37593_right
24206,37594_left
24207,37594_right
24208,37595_left
24209,37595_right
24210,37598_left
24211,37598_right
24212,37599_left
24213,37599_right
24214,3759_left
24215,3759_right
24216,375_left
24217,375_right
24218,37601_left
24219,37601_right
24220,37602_left
24221,37602_right
24222,37604_left
24223,37604_right
24224,37608_left
24225,37608_right
24226,37609_left
24227,37609_right
24228,37611_left
24229,37611_right
24230,37612_left
24231,37612_right
24232,37613_left
24233,37613_right
24234,37615_left
24235,37615_right
24236,37616_left
24237,37616_right
24238,37617_left
24239,37617_right
24240,37621_left
24241,37621_right
24242,37624_left
24243,37624_right
24244,37626_left
24245,37626_right
24246,37629_left
24247,37629_right
24248,3762_left
24249,3762_right
24250,37630_left
24251,37630_right
24252,37631_left
24253,37631_right
24254,37633_left
24255,37633_right
24256,37636_left
24257,37636_right
24258,37638_left
24259,37638_right
24260,37639_left
24261,37639_right
24262,37641_left
24263,37641_right
24264,37642_left
24265,37642_right
24266,37645_left
24267,37645_right
24268,37647_left
24269,37647_right
24270,37649_left
24271,37649_right
24272,37652_left
24273,37652_right
24274,37653_left
24275,37653_right
24276,37656_left
24277,37656_right
24278,37657_left
24279,37657_right
24280,37658_left
24281,37658_right
24282,37662_left
24283,37662_right
24284,37666_left
24285,37666_right
24286,37667_left
24287,37667_right
24288,37668_left
24289,37668_right
24290,37669_left
24291,37669_right
24292,3766_left
24293,3766_right
24294,37673_left
24295,37673_right
24296,37675_left
24297,37675_right
24298,37676_left
24299,37676_right
24300,37677_left
24301,37677_right
24302,3767_left
24303,3767_right
24304,37680_left
24305,37680_right
24306,37683_left
24307,37683_right
24308,37688_left
24309,37688_right
24310,37689_left
24311,37689_right
24312,37692_left
24313,37692_right
24314,37694_left
24315,37694_right
24316,37696_left
24317,37696_right
24318,37699_left
24319,37699_right
24320,3769_left
24321,3769_right
24322,376_left
24323,376_right
24324,37702_left
24325,37702_right
24326,37703_left
24327,37703_right
24328,37704_left
24329,37704_right
24330,37708_left
24331,37708_right
24332,37709_left
24333,37709_right
24334,37711_left
24335,37711_right
24336,37722_left
24337,37722_right
24338,37726_left
24339,37726_right
24340,37727_left
24341,37727_right
24342,37728_left
24343,37728_right
24344,37730_left
24345,37730_right
24346,37736_left
24347,37736_right
24348,37738_left
24349,37738_right
24350,3773_left
24351,3773_right
24352,37745_left
24353,37745_right
24354,37747_left
24355,37747_right
24356,3774_left
24357,3774_right
24358,37750_left
24359,37750_right
24360,37756_left
24361,37756_right
24362,37757_left
24363,37757_right
24364,37758_left
24365,37758_right
24366,37759_left
24367,37759_right
24368,37760_left
24369,37760_right
24370,37761_left
24371,37761_right
24372,37762_left
24373,37762_right
24374,37763_left
24375,37763_right
24376,37769_left
24377,37769_right
24378,37770_left
24379,37770_right
24380,37771_left
24381,37771_right
24382,37773_left
24383,37773_right
24384,37776_left
24385,37776_right
24386,37777_left
24387,37777_right
24388,37782_left
24389,37782_right
24390,37783_left
24391,37783_right
24392,37784_left
24393,37784_right
24394,37785_left
24395,37785_right
24396,37788_left
24397,37788_right
24398,3778_left
24399,3778_right
24400,37790_left
24401,37790_right
24402,37792_left
24403,37792_right
24404,37795_left
24405,37795_right
24406,3779_left
24407,3779_right
24408,37802_left
24409,37802_right
24410,37808_left
24411,37808_right
24412,3780_left
24413,3780_right
24414,37811_left
24415,37811_right
24416,37813_left
24417,37813_right
24418,37818_left
24419,37818_right
24420,37819_left
24421,37819_right
24422,37821_left
24423,37821_right
24424,37824_left
24425,37824_right
24426,37827_left
24427,37827_right
24428,37829_left
24429,37829_right
24430,3782_left
24431,3782_right
24432,37831_left
24433,37831_right
24434,37833_left
24435,37833_right
24436,37834_left
24437,37834_right
24438,37835_left
24439,37835_right
24440,37836_left
24441,37836_right
24442,37837_left
24443,37837_right
24444,37839_left
24445,37839_right
24446,3783_left
24447,3783_right
24448,37846_left
24449,37846_right
24450,37848_left
24451,37848_right
24452,37849_left
24453,37849_right
24454,37851_left
24455,37851_right
24456,37854_left
24457,37854_right
24458,37856_left
24459,37856_right
24460,37859_left
24461,37859_right
24462,37865_left
24463,37865_right
24464,37867_left
24465,37867_right
24466,37868_left
24467,37868_right
24468,3786_left
24469,3786_right
24470,37875_left
24471,37875_right
24472,37880_left
24473,37880_right
24474,37884_left
24475,37884_right
24476,37892_left
24477,37892_right
24478,37894_left
24479,37894_right
24480,378_left
24481,378_right
24482,37900_left
24483,37900_right
24484,37905_left
24485,37905_right
24486,37912_left
24487,37912_right
24488,37913_left
24489,37913_right
24490,37917_left
24491,37917_right
24492,37918_left
24493,37918_right
24494,37923_left
24495,37923_right
24496,37924_left
24497,37924_right
24498,37926_left
24499,37926_right
24500,37929_left
24501,37929_right
24502,37931_left
24503,37931_right
24504,37933_left
24505,37933_right
24506,37935_left
24507,37935_right
24508,37936_left
24509,37936_right
24510,37937_left
24511,37937_right
24512,37938_left
24513,37938_right
24514,37939_left
24515,37939_right
24516,37940_left
24517,37940_right
24518,37943_left
24519,37943_right
24520,37947_left
24521,37947_right
24522,37948_left
24523,37948_right
24524,37951_left
24525,37951_right
24526,37953_left
24527,37953_right
24528,37954_left
24529,37954_right
24530,37956_left
24531,37956_right
24532,37957_left
24533,37957_right
24534,37958_left
24535,37958_right
24536,3795_left
24537,3795_right
24538,37962_left
24539,37962_right
24540,37963_left
24541,37963_right
24542,37965_left
24543,37965_right
24544,37968_left
24545,37968_right
24546,37969_left
24547,37969_right
24548,37974_left
24549,37974_right
24550,37979_left
24551,37979_right
24552,3797_left
24553,3797_right
24554,37982_left
24555,37982_right
24556,37984_left
24557,37984_right
24558,37986_left
24559,37986_right
24560,3798_left
24561,3798_right
24562,37993_left
24563,37993_right
24564,37996_left
24565,37996_right
24566,3799_left
24567,3799_right
24568,38002_left
24569,38002_right
24570,38005_left
24571,38005_right
24572,38007_left
24573,38007_right
24574,38008_left
24575,38008_right
24576,38010_left
24577,38010_right
24578,38011_left
24579,38011_right
24580,38014_left
24581,38014_right
24582,38015_left
24583,38015_right
24584,38016_left
24585,38016_right
24586,38029_left
24587,38029_right
24588,3802_left
24589,3802_right
24590,38030_left
24591,38030_right
24592,38035_left
24593,38035_right
24594,38038_left
24595,38038_right
24596,38039_left
24597,38039_right
24598,38045_left
24599,38045_right
24600,38046_left
24601,38046_right
24602,38048_left
24603,38048_right
24604,38049_left
24605,38049_right
24606,38052_left
24607,38052_right
24608,38058_left
24609,38058_right
24610,38059_left
24611,38059_right
24612,38060_left
24613,38060_right
24614,38064_left
24615,38064_right
24616,38065_left
24617,38065_right
24618,38066_left
24619,38066_right
24620,3806_left
24621,3806_right
24622,38071_left
24623,38071_right
24624,38072_left
24625,38072_right
24626,38080_left
24627,38080_right
24628,38081_left
24629,38081_right
24630,38083_left
24631,38083_right
24632,38089_left
24633,38089_right
24634,3808_left
24635,3808_right
24636,38091_left
24637,38091_right
24638,38096_left
24639,38096_right
24640,38097_left
24641,38097_right
24642,380_left
24643,380_right
24644,38100_left
24645,38100_right
24646,38104_left
24647,38104_right
24648,38106_left
24649,38106_right
24650,38108_left
24651,38108_right
24652,38109_left
24653,38109_right
24654,38111_left
24655,38111_right
24656,38113_left
24657,38113_right
24658,38114_left
24659,38114_right
24660,38116_left
24661,38116_right
24662,38118_left
24663,38118_right
24664,38126_left
24665,38126_right
24666,38127_left
24667,38127_right
24668,3812_left
24669,3812_right
24670,38130_left
24671,38130_right
24672,38132_left
24673,38132_right
24674,38134_left
24675,38134_right
24676,38136_left
24677,38136_right
24678,38137_left
24679,38137_right
24680,38149_left
24681,38149_right
24682,38150_left
24683,38150_right
24684,38153_left
24685,38153_right
24686,38154_left
24687,38154_right
24688,38155_left
24689,38155_right
24690,38156_left
24691,38156_right
24692,38157_left
24693,38157_right
24694,38159_left
24695,38159_right
24696,38160_left
24697,38160_right
24698,38161_left
24699,38161_right
24700,38162_left
24701,38162_right
24702,38163_left
24703,38163_right
24704,38164_left
24705,38164_right
24706,38165_left
24707,38165_right
24708,38166_left
24709,38166_right
24710,38168_left
24711,38168_right
24712,38169_left
24713,38169_right
24714,38172_left
24715,38172_right
24716,38175_left
24717,38175_right
24718,38176_left
24719,38176_right
24720,38178_left
24721,38178_right
24722,38179_left
24723,38179_right
24724,38184_left
24725,38184_right
24726,38186_left
24727,38186_right
24728,38188_left
24729,38188_right
24730,38189_left
24731,38189_right
24732,3818_left
24733,3818_right
24734,38190_left
24735,38190_right
24736,38191_left
24737,38191_right
24738,38196_left
24739,38196_right
24740,38198_left
24741,38198_right
24742,381_left
24743,381_right
24744,38200_left
24745,38200_right
24746,38201_left
24747,38201_right
24748,38203_left
24749,38203_right
24750,38205_left
24751,38205_right
24752,38207_left
24753,38207_right
24754,38208_left
24755,38208_right
24756,38213_left
24757,38213_right
24758,38215_left
24759,38215_right
24760,38216_left
24761,38216_right
24762,38217_left
24763,38217_right
24764,38220_left
24765,38220_right
24766,38224_left
24767,38224_right
24768,38225_left
24769,38225_right
24770,38230_left
24771,38230_right
24772,38231_left
24773,38231_right
24774,38232_left
24775,38232_right
24776,38235_left
24777,38235_right
24778,3823_left
24779,3823_right
24780,38241_left
24781,38241_right
24782,38243_left
24783,38243_right
24784,38245_left
24785,38245_right
24786,38247_left
24787,38247_right
24788,38248_left
24789,38248_right
24790,38249_left
24791,38249_right
24792,3824_left
24793,3824_right
24794,38250_left
24795,38250_right
24796,38252_left
24797,38252_right
24798,38253_left
24799,38253_right
24800,38255_left
24801,38255_right
24802,38256_left
24803,38256_right
24804,38258_left
24805,38258_right
24806,38259_left
24807,38259_right
24808,3825_left
24809,3825_right
24810,38261_left
24811,38261_right
24812,38274_left
24813,38274_right
24814,38276_left
24815,38276_right
24816,38277_left
24817,38277_right
24818,38278_left
24819,38278_right
24820,38279_left
24821,38279_right
24822,38283_left
24823,38283_right
24824,38286_left
24825,38286_right
24826,38287_left
24827,38287_right
24828,38295_left
24829,38295_right
24830,38297_left
24831,38297_right
24832,38298_left
24833,38298_right
24834,38299_left
24835,38299_right
24836,3829_left
24837,3829_right
24838,38301_left
24839,38301_right
24840,38303_left
24841,38303_right
24842,38304_left
24843,38304_right
24844,38307_left
24845,38307_right
24846,38309_left
24847,38309_right
24848,3830_left
24849,3830_right
24850,3831_left
24851,3831_right
24852,38322_left
24853,38322_right
24854,38323_left
24855,38323_right
24856,38324_left
24857,38324_right
24858,38325_left
24859,38325_right
24860,38326_left
24861,38326_right
24862,38328_left
24863,38328_right
24864,3832_left
24865,3832_right
